observation,0,0
user-knn_embeddings,0,0
user-knn_relevance,0,0
user-knn_classification_best_10,0,0
user-knn_classification_best_20,0,0
user-knn_classification_best_50,0,0
item-knn_embeddings,0,0
item-knn_relevance,0,0
item-knn_classification_best_10,0,0
item-knn_classification_best_20,0,0
item-knn_classification_best_50,0,0
most-pop_embeddings,0,0
most-pop_relevance,0,0
most-pop_classification_best_10,0,0
most-pop_classification_best_20,0,0
most-pop_classification_best_50,0,0
bprmf_embeddings,0,0
bprmf_relevance,0,0
bprmf_classification_best_10,0,0
bprmf_classification_best_20,0,0
bprmf_classification_best_50,0,0
observation,0,0
observation,121.60068798065186,0.0484011173248291
user-knn_embeddings,131.70862102508545,0.05471181869506836
user-knn_relevance,121.23592519760132,0.049278974533081055
user-knn_classification_best_10,107.05702209472656,0.014962196350097656
user-knn_classification_best_20,106.7082450389862,0.01926875114440918
user-knn_classification_best_50,114.66840815544128,0.04904508590698242
observation,0,0
user-knn_embeddings,0,0
user-knn_relevance,0,0
user-knn_classification_best_10,0,0
user-knn_classification_best_20,0,0
user-knn_classification_best_50,0,0
item-knn_embeddings,0,0
item-knn_relevance,0,0
item-knn_classification_best_10,0,0
item-knn_classification_best_20,0,0
item-knn_classification_best_50,0,0
most-pop_embeddings,0,0
most-pop_relevance,0,0
most-pop_classification_best_10,0,0
most-pop_classification_best_20,0,0
most-pop_classification_best_50,0,0
bprmf_embeddings,0,0
bprmf_relevance,0,0
bprmf_classification_best_10,0,0
bprmf_classification_best_20,0,0
bprmf_classification_best_50,0,0
observation,0,0
user-knn_embeddings,0,0
user-knn_relevance,0,0
user-knn_classification_best_10,0,0
user-knn_classification_best_20,0,0
user-knn_classification_best_50,0,0
item-knn_embeddings,0,0
item-knn_relevance,0,0
item-knn_classification_best_10,0,0
item-knn_classification_best_20,0,0
item-knn_classification_best_50,0,0
most-pop_embeddings,0,0
most-pop_relevance,0,0
most-pop_classification_best_10,0,0
most-pop_classification_best_20,0,0
most-pop_classification_best_50,0,0
bprmf_embeddings,0,0
bprmf_relevance,0,0
bprmf_classification_best_10,0,0
bprmf_classification_best_20,0,0
bprmf_classification_best_50,0,0
observation,122.67023611068726,0.04517793655395508
user-knn_embeddings,124.34217309951782,0.049546003341674805
observation,121.3147521018982,0.04633784294128418
observation,0.08456087112426758,0.000324249267578125
user-knn_embeddings,0.04802417755126953,0.0002770423889160156
user-knn_relevance,0.06056571006774902,0.0003132820129394531
user-knn_classification_best_10,0.07494926452636719,0.0002989768981933594
user-knn_classification_best_20,0.06406402587890625,0.0002739429473876953
user-knn_classification_best_50,0.06583905220031738,0.0002880096435546875
item-knn_embeddings,0.08530807495117188,0.00028705596923828125
item-knn_relevance,0.04442310333251953,0.00023102760314941406
item-knn_classification_best_10,0.0384671688079834,0.0002989768981933594
item-knn_classification_best_20,0.0414121150970459,0.0002200603485107422
item-knn_classification_best_50,0.042025089263916016,0.00021600723266601562
most-pop_embeddings,0,0
most-pop_relevance,0.20470285415649414,0.0001761913299560547
most-pop_classification_best_10,0.048390865325927734,0.00018095970153808594
most-pop_classification_best_20,0.37252092361450195,0.0001571178436279297
most-pop_classification_best_50,0.19400811195373535,0.00017571449279785156
bprmf_embeddings,0.0048367977142333984,0.00015997886657714844
bprmf_relevance,0.033853769302368164,0.00023794174194335938
bprmf_classification_best_10,0.015879154205322266,0.00014281272888183594
bprmf_classification_best_20,0.040702104568481445,0.00015473365783691406
bprmf_classification_best_50,0.052102088928222656,0.000186920166015625
observation,16.51214623451233,0.015253782272338867
observation,0.634955883026123,0.011085987091064453
user-knn_embeddings,0.5196049213409424,0.004186153411865234
user-knn_relevance,0.41000795364379883,0.002774953842163086
user-knn_classification_best_10,0.2727510929107666,0.006825923919677734
user-knn_classification_best_20,0.3287160396575928,0.006102085113525391
user-knn_classification_best_50,0.4102499485015869,0.0030641555786132812
observation,0.6110231876373291,0.010931968688964844
user-knn_embeddings,0.5176639556884766,0.003958940505981445
user-knn_relevance,0.42198991775512695,0.0030422210693359375
user-knn_classification_best_10,0.3818478584289551,0.009903192520141602
user-knn_classification_best_20,0.3647279739379883,0.006145000457763672
user-knn_classification_best_50,0.41950201988220215,0.0028650760650634766
item-knn_embeddings,0.5118269920349121,0.005863189697265625
item-knn_relevance,0.34505677223205566,0.007693052291870117
item-knn_classification_best_10,0.2249441146850586,0.0011708736419677734
item-knn_classification_best_20,0.2773120403289795,0.0018229484558105469
item-knn_classification_best_50,0.3479650020599365,0.0024039745330810547
most-pop_embeddings,0,0
most-pop_relevance,0.08359003067016602,0.0006108283996582031
most-pop_classification_best_10,0.04618406295776367,0.0004489421844482422
most-pop_classification_best_20,0.0482790470123291,0.00033593177795410156
most-pop_classification_best_50,0.08292293548583984,0.0004711151123046875
bprmf_embeddings,0.002391815185546875,0.0001270771026611328
bprmf_relevance,0.08330082893371582,0.00047016143798828125
bprmf_classification_best_10,0.03101801872253418,0.0002639293670654297
bprmf_classification_best_20,0.04143500328063965,0.0004901885986328125
bprmf_classification_best_50,0.12571072578430176,0.0004801750183105469
observation,147.19121193885803,0.02554011344909668
observation,0.7715492248535156,0.00040793418884277344
user-knn_embeddings,0.6593608856201172,0.0007679462432861328
user-knn_relevance,0.9840729236602783,0.0009169578552246094
observation,189.07957100868225,0.04509091377258301
observation,187.43884921073914,0.04784393310546875
user-knn_embeddings,196.90419626235962,0.014939308166503906
user-knn_relevance,164.73309016227722,0.014628887176513672
user-knn_classification_best_10,153.97234797477722,0.014142274856567383
user-knn_classification_best_20,158.18475890159607,0.013747215270996094
user-knn_classification_best_50,165.44577407836914,0.014267921447753906
item-knn_embeddings,211.62234807014465,0.013924121856689453
item-knn_relevance,160.40887928009033,0.013295888900756836
item-knn_classification_best_10,153.2681381702423,0.013525962829589844
item-knn_classification_best_20,156.13543486595154,0.014477014541625977
item-knn_classification_best_50,160.6868758201599,0.014559030532836914
most-pop_embeddings,0,0
observation,3928.788165330887,0.05573296546936035
observation,98.95139694213867,0.20097994804382324
observation,125.58933210372925,0.30528736114501953
observation,294.8417263031006,0.31098103523254395
observation,177.29722690582275,0.41428422927856445
observation,183.666601896286,0.36991286277770996
observation,129.6649980545044,0.2531869411468506
observation,167.3658938407898,0.32085299491882324
observation,276.5184528827667,0.4147460460662842
observation,9405.536399841309,0.37001490592956543
observation,282.267324924469,0.47240686416625977
user-knn_embeddings,919.9912128448486,0.3937981128692627
user-knn_relevance,285.2568328380585,0.5139939785003662
user-knn_classification_best_10,236.87698411941528,0.6088159084320068
user-knn_classification_best_20,256.33498191833496,0.5630247592926025
user-knn_classification_best_50,275.4281289577484,0.4261929988861084
item-knn_embeddings,1402.8262951374054,0.33527708053588867
item-knn_relevance,217.48142790794373,0.3584740161895752
item-knn_classification_best_10,213.87712574005127,0.5709860324859619
item-knn_classification_best_20,215.6469690799713,0.6710400581359863
item-knn_classification_best_50,222.1074938774109,0.4152970314025879
most-pop_embeddings,0,0
most-pop_relevance,66.41480302810669,0.36127305030822754
most-pop_classification_best_10,59.79780888557434,0.5876438617706299
most-pop_classification_best_20,60.30301284790039,0.3634169101715088
most-pop_classification_best_50,69.09857726097107,0.531667947769165
bprmf_embeddings,155.43124508857727,0.3276090621948242
bprmf_relevance,141.4175899028778,0.3054342269897461
bprmf_classification_best_10,80.3405249118805,0.32718515396118164
bprmf_classification_best_20,97.23744082450867,0.4176449775695801
bprmf_classification_best_50,140.93212270736694,0.30692410469055176
observation,581.5833139419556,0.19426989555358887
user-knn_embeddings,1733.242555141449,0.1470332145690918
user-knn_relevance,555.5242540836334,0.35639405250549316
user-knn_classification_best_10,474.8147819042206,0.47239112854003906
user-knn_classification_best_20,494.082319021225,0.44130682945251465
user-knn_classification_best_50,544.334715127945,0.16243791580200195
item-knn_embeddings,2791.317347049713,0.31290721893310547
item-knn_relevance,459.7602050304413,0.3506278991699219
item-knn_classification_best_10,439.6283128261566,0.45891284942626953
item-knn_classification_best_20,441.6834638118744,0.4227771759033203
item-knn_classification_best_50,459.3054769039154,0.35689544677734375
most-pop_embeddings,0,0
most-pop_relevance,149.9584047794342,0.3271911144256592
most-pop_classification_best_10,126.6026382446289,0.32457613945007324
most-pop_classification_best_20,130.6556317806244,0.12714123725891113
most-pop_classification_best_50,151.63659071922302,0.35034799575805664
bprmf_embeddings,304.85972690582275,0.29117608070373535
bprmf_relevance,304.76985907554626,0.30545830726623535
bprmf_classification_best_10,173.06606101989746,0.11840271949768066
bprmf_classification_best_20,206.98999118804932,0.11432504653930664
bprmf_classification_best_50,305.49628019332886,0.3053598403930664
observation,598.2688348293304,0.4224109649658203
neumf_embeddings,0,0
neumf_relevance,229.70404505729675,0.12099409103393555
neumf_classification_best_10,151.32257390022278,0.3289980888366699
neumf_classification_best_20,171.3768630027771,0.3058440685272217
neumf_classification_best_50,233.62551593780518,0.3087198734283447
wrmf_embeddings,0,0
wrmf_relevance,308.89490818977356,0.3353447914123535
wrmf_classification_best_10,216.2320749759674,0.14139008522033691
wrmf_classification_best_20,234.75440788269043,0.14685583114624023
wrmf_classification_best_50,299.48532700538635,0.32555484771728516
lightgcn_embeddings,0,0
lightgcn_relevance,168.36412072181702,0.1121969223022461
lightgcn_classification_best_10,151.15549492835999,0.11160707473754883
lightgcn_classification_best_20,154.67373991012573,0.10309290885925293
lightgcn_classification_best_50,166.86724996566772,0.12273788452148438
multidae_embeddings,0,0
multidae_relevance,443.13112688064575,0.441011905670166
multidae_classification_best_10,440.00698232650757,0.530055046081543
multidae_classification_best_20,421.2117350101471,0.4064478874206543
multidae_classification_best_50,428.1631610393524,0.1356220245361328
observation,0.918442964553833,0.027617931365966797
user-knn_embeddings,0.4831249713897705,0.012281179428100586
user-knn_relevance,0.3293278217315674,0.008757352828979492
user-knn_classification_best_10,0.15526294708251953,0.004631996154785156
user-knn_classification_best_20,0.2033078670501709,0.006289005279541016
user-knn_classification_best_50,0.3569982051849365,0.00886392593383789
item-knn_embeddings,0.6750929355621338,0.02931499481201172
item-knn_relevance,0.26142001152038574,0.007174015045166016
item-knn_classification_best_10,0.17789888381958008,0.0042498111724853516
item-knn_classification_best_20,0.2124652862548828,0.005982875823974609
item-knn_classification_best_50,0.2244431972503662,0.006636142730712891
most-pop_embeddings,0,0
most-pop_relevance,0.051013946533203125,0.0013661384582519531
most-pop_classification_best_10,0.024209022521972656,0.0005860328674316406
most-pop_classification_best_20,0.03144717216491699,0.0008089542388916016
most-pop_classification_best_50,0.04931187629699707,0.0012919902801513672
bprmf_embeddings,0.013046979904174805,0.0002269744873046875
bprmf_relevance,0.055989742279052734,0.0014519691467285156
bprmf_classification_best_10,0.024181842803955078,0.0005900859832763672
bprmf_classification_best_20,0.0309600830078125,0.0007951259613037109
bprmf_classification_best_50,0.04792189598083496,0.0012710094451904297
neumf_embeddings,0,0
neumf_relevance,0.04942584037780762,0.001271963119506836
neumf_classification_best_10,0.0221402645111084,0.0005300045013427734
neumf_classification_best_20,0.028149843215942383,0.0007832050323486328
neumf_classification_best_50,0.05132436752319336,0.0014181137084960938
wrmf_embeddings,0,0
wrmf_relevance,0.22895312309265137,0.005219936370849609
wrmf_classification_best_10,0.06974506378173828,0.001962900161743164
wrmf_classification_best_20,0.12304210662841797,0.002850055694580078
wrmf_classification_best_50,0.21980714797973633,0.007243156433105469
lightgcn_embeddings,0,0
lightgcn_relevance,0.021477937698364258,0.0005390644073486328
lightgcn_classification_best_10,0.015839099884033203,0.0003409385681152344
lightgcn_classification_best_20,0.01648402214050293,0.0003619194030761719
lightgcn_classification_best_50,0.020350217819213867,0.0005137920379638672
multidae_embeddings,0,0
multidae_relevance,0.31812500953674316,0.010390043258666992
multidae_classification_best_10,0.26054906845092773,0.00560307502746582
multidae_classification_best_20,0.2524449825286865,0.008296966552734375
multidae_classification_best_50,0.3006260395050049,0.008513212203979492
observation,1.429002046585083,0.07468295097351074
user-knn_embeddings,1.100290060043335,0.053302764892578125
user-knn_relevance,0.8436980247497559,0.030241012573242188
user-knn_classification_best_10,0.37711215019226074,0.010238885879516602
user-knn_classification_best_20,0.51767897605896,0.01566004753112793
user-knn_classification_best_50,0.8216953277587891,0.027227163314819336
item-knn_embeddings,1.1752471923828125,0.1585836410522461
item-knn_relevance,0.5444190502166748,0.012513160705566406
item-knn_classification_best_10,0.3418138027191162,0.0071697235107421875
item-knn_classification_best_20,0.4111621379852295,0.009247064590454102
item-knn_classification_best_50,0.6066527366638184,0.01655411720275879
most-pop_embeddings,0,0
most-pop_relevance,0.09760093688964844,0.002337932586669922
most-pop_classification_best_10,0.03941702842712402,0.0009500980377197266
most-pop_classification_best_20,0.05501413345336914,0.001280069351196289
observation,0,0
user-knn_embeddings,0,0
user-knn_relevance,0,0
user-knn_classification_best_10,0,0
user-knn_classification_best_20,0,0
user-knn_classification_best_50,0,0
observation,0.8634397983551025,0.023520946502685547
observation,0.8723959922790527,0.01739501953125
user-knn_embeddings,0.5824310779571533,0.02544999122619629
observation,0.7981739044189453,0.015869140625
user-knn_embeddings,0.6275711059570312,0.03179502487182617
user-knn_relevance,0.29950809478759766,0.010388851165771484
user-knn_classification_best_10,0.17472600936889648,0.007071018218994141
observation,687.7665700912476,0.43630409240722656
observation,570.48490691185,0.17321395874023438
user-knn_embeddings,1742.4444279670715,0.12810087203979492
user-knn_relevance,556.8973128795624,0.16118717193603516
user-knn_classification_best_10,478.2527029514313,0.1896498203277588
user-knn_classification_best_20,498.242280960083,0.17036008834838867
user-knn_classification_best_50,563.2510359287262,0.3594381809234619
item-knn_embeddings,2773.9128670692444,0.02312326431274414
item-knn_relevance,455.65472388267517,0.14258384704589844
item-knn_classification_best_10,446.8266191482544,0.4643247127532959
item-knn_classification_best_20,438.68758893013,0.16971087455749512
item-knn_classification_best_50,468.21097898483276,0.36635804176330566
most-pop_embeddings,0,0
most-pop_relevance,155.44789576530457,0.3551650047302246
most-pop_classification_best_10,127.1964762210846,0.12715387344360352
most-pop_classification_best_20,136.45384192466736,0.3273427486419678
most-pop_classification_best_50,150.66433095932007,0.12741374969482422
bprmf_embeddings,302.6487181186676,0.008256912231445312
bprmf_relevance,302.7463879585266,0.11884593963623047
bprmf_classification_best_10,180.40894389152527,0.30286478996276855
bprmf_classification_best_20,212.7810709476471,0.12293815612792969
bprmf_classification_best_50,303.0198519229889,0.12153410911560059
neumf_embeddings,0,0
neumf_relevance,234.09074878692627,0.12097406387329102
neumf_classification_best_10,149.6133050918579,0.1195981502532959
neumf_classification_best_20,174.86359882354736,0.30945587158203125
neumf_classification_best_50,233.892263174057,0.12101602554321289
wrmf_embeddings,5158.570897102356,0.05621004104614258
wrmf_relevance,295.0788297653198,0.1472771167755127
wrmf_classification_best_10,221.73003721237183,0.34682393074035645
wrmf_classification_best_20,235.7046217918396,0.1351299285888672
wrmf_classification_best_50,294.7613089084625,0.13332414627075195
lightgcn_embeddings,0,0
lightgcn_relevance,164.8748791217804,0.009274959564208984
lightgcn_classification_best_10,149.88850593566895,0.009102106094360352
lightgcn_classification_best_20,153.72915029525757,0.009199142456054688
lightgcn_classification_best_50,164.9873650074005,0.00860905647277832
multidae_embeddings,0,0
multidae_relevance,439.83847403526306,0.37482786178588867
multidae_classification_best_10,425.3092920780182,0.1882648468017578
multidae_classification_best_20,407.762099981308,0.1582319736480713
multidae_classification_best_50,426.272500038147,0.16248297691345215
observation,578.3890841007233,0.5294790267944336
user-knn_embeddings,1722.2674260139465,0.01561117172241211
user-knn_relevance,562.1479632854462,0.3417050838470459
user-knn_classification_best_10,477.2303478717804,0.18221688270568848
user-knn_classification_best_20,495.9216649532318,0.15767621994018555
observation,902.5328481197357,0.6968197822570801
observation,660.9206490516663,0.1854689121246338
observation,624.154865026474,0.4150369167327881
observation,631.0579888820648,0.5321841239929199
user-knn_embeddings,5.013609886169434,0.006131887435913086
item-knn_embeddings,4.885784864425659,0.004940032958984375
most-pop_embeddings,0,0
bprmf_embeddings,0.03599810600280762,0.00022029876708984375
neumf_embeddings,0,0
wrmf_embeddings,3.186323881149292,0.010922908782958984
lightgcn_embeddings,0,0
multidae_embeddings,0,0
user-knn_embeddings,4.508608818054199,0.007661104202270508
item-knn_embeddings,4.527998924255371,0.007209062576293945
most-pop_embeddings,0,0
bprmf_embeddings,0.035436153411865234,0.00010418891906738281
neumf_embeddings,0,0
wrmf_embeddings,0.7461979389190674,0.008678197860717773
lightgcn_embeddings,0,0
multidae_embeddings,0,0
user-knn_embeddings,905.6064920425415,0.3916969299316406
item-knn_embeddings,1211.7517020702362,0.32079291343688965
most-pop_embeddings,0,0
bprmf_embeddings,148.58964037895203,0.009184122085571289
neumf_embeddings,0,0
wrmf_embeddings,1380.7286040782928,0.03589320182800293
lightgcn_embeddings,0,0
multidae_embeddings,0,0
